instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
BSE_EQ|INE028E14NG8,726529,KSL23224,KSL21225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE146O14BW9,726536,HLFL230224,HLFL21225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE539K14BK8,726545,HCFS26224,HCFSL24225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE824H14OJ5,726547,JBCL27224,JBCPL27824CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE763G14TG2,726548,ISL27224,ISL26824CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891K14NF8,726553,AFL26224A,AFL9824CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891K14NG6,726554,AFL26224B,AFL10225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE377Y14AV3,726556,BHFL260224,BHFL25225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE403G14SB8,726558,SCCL28224,SCCL23125CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE432R14279,726561,SHFL270224,SHFL26225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE163N14378,726563,OPAL270224,OPAL24225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE02KN14242,726564,GFL280224,GFL27225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE02KN14234,726565,GF280224A,GFL29524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE146O14BX7,726566,HLFL27224,HLFL26225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE146O14BY5,726567,HLFL27224A,HLFL31125CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE110O14CE1,726568,ASL280224,ASL27225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE824H14OK3,726570,JBCIP28224,JBCIPL29524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE047A14917,726571,GIL28224,GIL29524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE763G14TJ6,726572,ISL290224,ISL29524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE700G14JC4,726573,HSL290224,HSL30524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE028E14NH6,726576,KSL29224,KSL30524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE831R14DI4,726577,ABHFL28224,ABHFL29524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE824H14OL1,726581,JBCPL29224,JBCIPL30524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE296A14XG8,726582,BFL28224,BFL29524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE511C14WH6,726583,PFL280224,PFL29524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE870H14SG5,726584,N18M29224,N18MIL30524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE539K14BL6,726585,HCFS290224,HCFS27225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE338I14GV5,726586,MOFSL28224,MOFSL29524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE110O14CF8,726587,ASL1324,ASL28225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE886H14JG0,726589,TV18B1324,TV18BL31524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE723X14GK0,726590,TIDP290224,TIAPL5624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891K14NH4,726591,AFL29224,AFL30524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE831R14DJ2,726592,ABFL290224,ABHFL30524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE824H14OM9,726593,JBCP010324,JBCP28225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE071G14FJ3,726594,IHFC010324,IHFCL31524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE02NH14032,726595,JSWC010324,JSWCPL30524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE929O14BM9,726596,RRVL010324,RRVL31524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE824H14ON7,726597,JBC010324,JBCPL31524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE338I14GW3,726598,MOFS01324,MOFSL31524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE700G14JD2,726599,HDFCSL1324,HDFCSL31524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE296A14XH6,726600,BFL010324,BFL31524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE245A14JL4,726601,TPCL1324,TPCL30524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891K14NJ0,726602,AFL010324,AFL27225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE02JD14419,726603,GHFL4324,GHFL3624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891K14NI2,726604,AFL01324,AFL20225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE523L14708,726605,NWIL4324,NWIL311024CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE824H14OO5,726606,JBCP4324,JBCPL3624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE918K14BE7,726607,NWFL4324,NWFL291124CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE186A01019,530001,GUJALKALI,GUJARAT ALKALIES  CHEMICALS L,799.55,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE700G14JE0,726610,HDFCSL5324,HDFCSL4624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE110O14CJ0,726612,ASL5324,ASL4624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE383A01012,530005,INDIACEM,INDIA CEMENTS LTD,208.75,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE110O14CG6,726614,ASL4324,ASL3624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE573A01042,530007,JKTYRE,JK TYRE  INDUSTRIES LTD,415.8,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE248U14PB4,726616,360OPL4324,360OPL3325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE886H14JH8,726617,TVBL050324,TVBL4624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE870H14SH3,726618,NMIL050324,NMIL4624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE558B01017,530011,MANGCHEFER,MANGALORE CHEMICALS  FERTILIZ,108.15,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE146O14BZ2,726620,HLFL040324,HLFL3624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE403G14SC6,726621,SCCL05324,SCCL4325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE296A14XI4,726622,BFL5324,BFL4624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE700G14JG5,726623,HDFCSL6324,HDFCSL5624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE763G14TN8,726624,ISL060324,ISL6325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE173A01025,530017,SIL,STANDARD INDUSTRIES LTD,24.12,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE248U14PA6,726626,360OPL5324,360OPL4624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE700A01033,530019,JUBLPHARMA,JUBILANT PHARMOVA LIMITED,706.25,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE110O14CI2,726628,ASL6324,ASL5624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE916D143E2,726629,KMPL060324,KMPL5325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE028E14NI4,726630,KSL06324,KSL5624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE924D01017,530023,THEINVEST,THE INVESTMENT TRUST OF INDIA,142.5,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE870H14SJ9,726632,NMIL070324,NMIL6624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE607G01011,530025,SAMYAKINT,SAMYAK INTERNATIONAL LTD,31.52,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE886H14JI6,726634,TVBL070324,TVBL6624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE563D01013,530027,AADIIND,AADI INDUSTRIES LTD,6.63,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE763G14TL2,726636,ISL70324,ISL6624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE763G14TM0,726637,ISL07324,ISL7325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01WN14BB3,726638,MOFL6324,MOFLS5624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE146O14CA3,726639,HLFL6324,HLFL5624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE261F14LD3,726640,NBARD6324,NBARD5624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE511C14WI4,726641,PFL6324,PFL5624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE824H14OR8,726642,JBCL070324,JBCL6624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE612D01018,530035,SANTOSHF,SANTOSH FINEFAB LTD,22.74,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE824H14OQ0,726644,JBCL70324,JBCL5924CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE618F01010,530037,SREEJAYA,SREE JAYALAKSHMI AUTOSPIN LTD,6.8,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891D14YI4,726646,RL07324,RL4624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE523L14716,726650,NWIL11324,NWIL6924CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE326C01017,530043,ACKNIT,ACKNIT INDUSTRIES LTD,327.75,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE403G14SD4,726652,SCCL110324,SCCL11325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE090D01017,530045,TITANSEC,TITAN SECURITIES LTD,42.58,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE146O14CC9,726654,HLFL7324A,HLFL7325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE886H14JJ4,726655,T18BL11324,TV18BL10624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE047A14925,726656,GIL07324,GIL6624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01WN14BC1,726658,MOFL07324,MOFL6624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE110O14CK8,726660,ASL11324,ASL10624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE055E01026,530053,REALECO,REAL ECOENERGY LIMITED,33.39,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE261F14LF8,726662,NBRD7324,NABARD6624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE264N01017,530055,HRMNYCP,HARMONY CAPITAL SERVICES LTD,41.01,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE03W114526,726664,AFL07324,AFL6325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE984E01035,530057,VIVANZA,VIVANZA BIOSCIENCES LIMITED,7.01,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE522D14NZ2,726666,MNFL070324,MNFL5624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE027214571,726667,BOB07324,BOBCARD6624,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE338I14GY9,726668,MOFS070324,MOFS7325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE700G14JF7,726669,HSL070324,HSL6624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE110O14CL6,726670,ASL12324,ASL11624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE095C01018,530063,YASHRAJC,YASHRAJ CONTAINEURS LTD,8.26,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE763G14TP3,726672,ISL120324,ISL11624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE689J01013,530065,LORDSHOTL,LORDS ISHWAR HOTELS LIMITED,22.7,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE824H14OS6,726674,JBCPL12324,JBCIPL11624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE718F01018,530067,CSLFINANCE,CSL FINANCE LIMITED,412.55,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE423A14UO8,726676,AEL11324,AEL13924CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE02KN14259,726677,GFL12324,GFL11624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE02JD14427,726678,GHFL12324,GHFL11624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE296A14XM6,726680,BFL11324,BFL11325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE989A01024,530073,SANGHVIMOV,SANGHVI MOVERS LTD,1144.25,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE818A01017,530075,SELAN,SELAN EXPLORATION TECHNOLOGY L,631.95,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE02KN14267,726684,GFL13324,GFL12624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE795D01011,530077,FRSHTRP,FRESHTROP FRUITS LTD,130.05,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE09OL14EV9,726686,BGHP130324,BGHPL12624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE963C01033,530079,FAZE3Q,FAZE THREE LTD,403.6,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE296A14XP9,726688,BFL120324A,BFL11624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE896L14DL4,726690,ICFL12324,ICFL12325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE212K14528,726692,SBISL12324,SBISL11624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE763G14TQ1,726693,ISL130324,ISL12624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE377Y14AW1,726694,BHFL120324,BHFL12325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE027214589,726695,BOB12324,BOBCARD11624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE028E14NK0,726696,KSL130324,KSL12624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE261F14LE1,726697,NBRD120324,NBRD11624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE647O14FD7,726698,ABFR120324,ABFR11624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE403G14SE2,726699,SCCL130324,SCCL27225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE403G14SF9,726700,SCCL13324,SCCL28125CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE715F01014,530093,ACEEDU,ACE EDUTREND LTD,2.94,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE146O14CD7,726702,HLFL13324,HLFL13325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE656B01019,530095,PRADHIN,PRADHIN LIMITED,46.93,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE212K14494,726704,SBISL13324,SBICAPSL12624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE804I14WV3,726705,ECLFL13324,ECLFL12624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE824H14OT4,726706,JBC140324,JBC13624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE406M14027,726707,ELL13324,ELL11624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01C314759,726708,BFSL13324,BFSL12624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE723X14GO2,726709,TIAPL14324,TIAPL13624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891D14YK0,726710,RL140324,RL13624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE417C14702,726711,PIIC150324,PIIC14624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE763G14TR9,726712,ISL150324,ISL14624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE028E14NL8,726713,KSL150324,KSL14624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE261F14LK8,726714,NBARD15324,NBARD14624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE700G14JI1,726715,HSL150324,HSL14624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE296A14XQ7,726716,BFL140324,BFL13624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE069B01023,530109,ANUPAM,ANUPAM FINSERV LIMITED,2.05,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891D14YJ2,726718,RL150324,RL14624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE639C01013,530111,RAJPACK,RAJ PACKAGING INDUSTRIES LTD,30.75,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE261F14LI2,726720,NABA140324,NABARD13624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE212K14510,726721,SBIS140324,SBISL13624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE027214597,726722,BOB150324,BOBCARD14624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE296A14XR5,726724,BFL15324,BFL14624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE959A01019,530117,PRIVISCL,PRIVI SPECIALITY CHEMICALS LIM,1104.5,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE338I14GZ6,726726,MOFS150324,MOFS13325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE444D01016,530119,NATRAJPR,NATRAJ PROTEINS LTD,51.04,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE539K14BM4,726728,HCFS150324,HCFS13624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE212K14544,726729,SSL18324,SBISL17624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE110O14CN2,726730,ASL18324,ASL14624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE831R14DK0,726731,ABHFL18324,ABHFL14624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE110O14CM4,726732,ASL19324,ASL18624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE103E01016,530125,SAMRATPH,SAMRAT PHARMACHEM LTD,362.2,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE472H14326,726734,SCSL190324,SCSL16924CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE446D01011,530127,NPRFIN,NPR FINANCE LTD,17.08,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE371K14BX9,726736,TRIL18324,TRIL14624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE445D01013,530129,NILE,NILE LTD,1392.55,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE423A14UP5,726738,AEL190324,AEL19325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE225C01029,530131,UDAICEMENT,UDAIPUR CEMENT WORKS LTD,38.55,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE248U14PE8,726740,OPL18324,360OPL19624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE924B01011,530133,AMCOIND,AMCO INDIA LTD,57.9,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE028E14NM6,726742,KSL20324,KSL19624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE350C01017,530135,OPTIEMUS,OPTIEMUS INFRACOM LTD,267.7,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE09OL14EY3,726744,BGHPL20324,BGHPL20325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE522D14OB1,726745,MFL19324,MFL18624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE163N14386,726746,OPAL19324,OPAL18624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE302C01018,530139,KREONFIN,KREON FINNANCIAL SERVICES LTD,41.72,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE551U14114,726748,SFIL19324,SFISPL27624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE487G01018,530141,GYANDEV,GYAN DEVELOPERS  BUILDERS LTD,14,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE338I14HB5,726750,MOFSL19324,MOFSL18624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE700G14JK7,726751,HSL200324,HSL19624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE700G14JJ9,726752,HSL19324,HSL18624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE017C01012,530145,KISAN,KISAN MOULDINGS LTD,72.22,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE417C14728,726754,PICL20324,PICL20325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891D14YL8,726755,RL20324,RL19624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE028E14NN4,726756,KSL190324,KSL18624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE212K14569,726758,SSL20324,SSL19624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE256G01033,530151,VIJAYTX,VIJAY TEXTILES LTD,16.06,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE09OL14EZ0,726760,BGHPL21324,BGHPL21325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE417C14710,726761,PIICL21324,PIICL21325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE128M14811,726763,LTMRL21324,LTMRHL10624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE018A14KR0,726765,LTL210324,LTL30524CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE582L14HI7,726767,THDC21324,THDCL20624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE582L14HH9,726768,THD21324,THDCL19624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE236P01010,530161,GARODCH,GARODIA CHEMICALS LTD,8.19,,,0.01,100,EQUITY,,BSE_EQ
BSE_EQ|INE891K14NL6,726770,AFL220324,AFL20125CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE817B01025,530163,KERALAYUR,KERALA AYURVEDA LTD,293.2,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE918K14BG2,726772,NWFL22324,NWFL25624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE028E14NO2,726773,KSL220324,KSL21624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE824H14OU2,726774,JBCP220324,JBCPL22724CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE153K01018,530167,MONGIPA,MOONGIPA CAPITAL FINANCE LTD,31,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE763G14TU3,726776,ISL220324,ISL19624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE388C01017,530169,MOHITPPR,MOHIT PAPER MILLS LTD,31.2,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE700G14JL5,726778,HSL220324,HSL21624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE108C01019,530171,DAULAT,DAULAT SECURITIES LTD,41,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE879F14IV0,726780,IFPL220324,IFPL21624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE473F01010,530173,OSCARGLO,OSCAR GLOBAL LTD,10.02,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE831R14DM6,726782,ABHF220324,ABHF19624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE213B01019,530175,ODYSSEY,ODYSSEY TECHNOLOGIES LTD,109.01,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0NDH14015,726784,NST220324,NST20225CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE758B01013,530177,SPSINT,SPS INTERNATIONAL LTD,33.91,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE212K14585,726786,SSL220324,SSL21624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE015F01019,530179,RSCINT,RSC INTERNATIONAL LTD,8.14,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE511C14WK0,726788,PFL22324,PFL20624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE929O14BP2,726789,RRVL22324,RRVL20624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891K14NK8,726790,AFL26324,AFL24325CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE700G14JN1,726791,HDFCS26324,HDFCSL25624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE110L14RX5,726792,RJIL26324,RJIL25624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE936A01025,530185,SURATRAML,SURAT TRADE AND MERCANTILE LIM,9.54,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE423A14US9,726794,AEL26324,AEL261224CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE354E01031,530187,ATHARVENT,ATHARV ENTERPRISES LTD,2.15,,,0.01,1,EQUITY,,BSE_EQ
